unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786204476.396906,1974685696,2151055360,4,210312,2,169880,0,0,22605824,1754865664,194998272,1687552,2023424,0,183464648,181842424,1622224
1786204476.648010,1974419456,2151055360,4,210348,2,169916,0,0,22605824,1754865664,194998272,1687552,2023424,0,183464648,181842424,1622224
1786204476.899182,1974681600,2151055360,4,210388,2,169956,0,0,22736896,1754865664,194977792,1687552,2023424,0,183464648,181842424,1622224
1786204477.150090,1974624256,2151055360,4,210424,2,169992,0,0,22745088,1754865664,194977792,1687552,2023424,0,183464648,181842424,1622224
1786204477.401342,1974874112,2151055360,4,210464,2,170032,0,0,22745088,1754865664,194977792,1687552,2023424,0,183464648,181842424,1622224
1786204477.652543,1974906880,2151055360,4,210504,2,170072,0,0,22745088,1754865664,194977792,1687552,2023424,0,183464648,181842424,1622224
1786204477.903568,1974906880,2151055360,4,210544,2,170112,0,0,22745088,1754865664,194977792,1687552,2023424,0,183464648,181842424,1622224
1786204478.154598,1991708672,2151055360,10,231344,2,171356,0,0,29487104,1762238464,197009408,1785856,3420160,4096,184371304,181950560,2420744
1786204478.405462,1988186112,2151055360,4,213440,2,172084,0,0,25862144,1765330944,194543616,1687552,2035712,0,183570760,181898304,1672456
1786204478.656466,1987940352,2151055360,4,213504,2,172148,0,0,25862144,1765330944,194543616,1687552,2035712,0,183570760,181898304,1672456
1786204478.907284,1987883008,2151055360,4,213504,2,172148,0,0,25862144,1765330944,194543616,1687552,2035712,0,183570760,181898304,1672456
1786204479.158285,1987776512,2151055360,4,213516,2,172160,0,0,25927680,1765330944,194506752,1687552,2035712,0,183569784,181902496,1667288
1786204479.409309,1987776512,2151055360,4,213516,2,172160,0,0,25927680,1765330944,194506752,1687552,2035712,0,183569784,181902496,1667288
1786204479.660156,1988038656,2151055360,4,213544,2,172188,0,0,25939968,1765330944,194490368,1687552,2035712,0,183566120,181899072,1667048
1786204479.911063,1987706880,2151055360,4,213580,2,172224,0,0,25939968,1765330944,194490368,1687552,2035712,0,183566120,181899072,1667048
1786204480.162116,1987973120,2151055360,4,214148,2,172792,0,0,26587136,1765339136,194301952,1687552,2035712,0,183564320,181899072,1665248
1786204480.412929,1987973120,2151055360,4,214184,2,172828,0,0,26587136,1765339136,194301952,1687552,2035712,0,183564320,181899072,1665248
1786204480.664130,1988222976,2151055360,4,214224,2,172868,0,0,26587136,1765339136,194301952,1687552,2035712,0,183564320,181899072,1665248
1786204480.915299,1988489216,2151055360,4,214268,2,172912,0,0,26673152,1765339136,194269184,1687552,2035712,0,183564320,181899072,1665248
1786204481.166504,1988485120,2151055360,4,214300,2,172944,0,0,26718208,1765339136,194248704,1687552,2035712,0,183564912,181899664,1665248
1786204481.417719,1988747264,2151055360,4,214340,2,172984,0,0,26718208,1765339136,194248704,1687552,2035712,0,183564912,181899664,1665248
1786204481.669013,1988743168,2151055360,4,214376,2,173020,0,0,26718208,1765339136,194248704,1687552,2035712,0,183564912,181899664,1665248
1786204481.920221,1989033984,2151055360,4,215164,2,173800,0,0,27627520,1765339136,194138112,1703936,2048000,0,183582464,181900904,1681560
1786204482.171250,1989042176,2151055360,4,215384,2,174020,0,0,27779072,1765359616,194170880,1703936,2048000,4096,183614632,181905216,1709416
1786204482.423059,1989042176,2151055360,4,215384,2,174020,0,0,27779072,1765359616,194170880,1703936,2048000,4096,183614632,181905216,1709416
1786204482.674264,1988997120,2151055360,4,215384,2,174020,0,0,27779072,1765359616,194170880,1703936,2048000,4096,183614632,181905216,1709416
1786204482.925333,1988997120,2151055360,4,215384,2,174020,0,0,27779072,1765359616,194170880,1703936,2048000,4096,183614632,181905216,1709416
1786204483.176409,1988997120,2151055360,4,215388,2,174024,0,0,27852800,1765359616,194068480,1687552,2043904,0,183574600,181901640,1672960
1786204483.427165,1988988928,2151055360,4,215404,2,174048,0,0,27848704,1765359616,194043904,1671168,2039808,0,183566408,181901640,1664768
1786204483.677976,1988988928,2151055360,4,215440,2,174084,0,0,27848704,1765359616,194043904,1671168,2039808,0,183566408,181901640,1664768
1786204483.928779,1989083136,2151055360,4,215492,2,174136,0,0,27848704,1765359616,194043904,1671168,2039808,0,183566408,181901640,1664768
1786204484.179545,1988845568,2151055360,4,215540,2,174184,0,0,27848704,1765359616,194043904,1671168,2039808,0,183566408,181901640,1664768
1786204484.430776,1988845568,2151055360,4,215580,2,174224,0,0,27848704,1765359616,194043904,1671168,2039808,0,183566408,181901640,1664768
1786204484.681612,1996570624,2151055360,7,232804,2,174452,0,0,33058816,1765376000,196292608,1753088,3383296,4096,184409888,182006016,2403872
1786204484.932606,1990541312,2151055360,4,215960,2,174604,0,0,28442624,1765384192,194007040,1671168,2043904,0,183605680,181907000,1698680
1786204485.183587,1990668288,2151055360,4,216024,2,174668,0,0,28446720,1765384192,193994752,1671168,2043904,0,183605680,181907000,1698680
1786204485.434765,1990574080,2151055360,4,216028,2,174672,0,0,28446720,1765384192,193994752,1671168,2043904,0,183605680,181907000,1698680
1786204485.686087,1990549504,2151055360,4,216036,2,174680,0,0,28446720,1765384192,193994752,1671168,2043904,0,183605680,181907000,1698680
1786204485.936983,1989857280,2151055360,4,216068,2,174712,0,0,28520448,1765384192,193974272,1671168,2043904,0,183605680,181907000,1698680
1786204486.187869,1989713920,2151055360,4,216132,2,174776,0,0,28520448,1765384192,193974272,1671168,2043904,0,183605680,181907000,1698680
