unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786203803.760228,117272576,130076672,1,24764,0,0,0,0,12918784,103145472,1138688,262144,262144,0,611768,411904,199864
1786203804.010763,117272576,130076672,1,24764,0,0,0,0,12918784,103145472,1138688,262144,262144,0,611768,411904,199864
1786203804.261312,117272576,130076672,1,24764,0,0,0,0,12918784,103145472,1138688,262144,262144,0,611768,411904,199864
1786203804.513418,220565504,220573696,10,469152,9,442492,0,0,105144320,103145472,10424320,2031616,5201920,0,2186608,505752,1680856
1786203804.767303,400900096,401162240,29,1245744,18,1137032,0,0,243400704,124887040,29151232,6537216,14864384,0,6721464,914008,5807456
1786203805.028332,512733184,512839680,57,1805392,18,1474404,0,0,327401472,145563648,37330944,9273344,18259968,0,8649720,1087184,7562536
1786203805.285803,559239168,563593216,40,1852472,18,1639760,0,0,373026816,149315584,33996800,8634368,16351232,90112,7896928,1127352,6769576
1786203805.537608,525914112,580194304,19,1682632,18,1655576,0,0,340910080,153460736,28934144,8306688,12709888,12288,6821104,1115408,5705696
1786203805.789518,534040576,580194304,19,1703444,18,1676388,0,0,349450240,153460736,28930048,8306688,12726272,0,6817704,1109320,5708384
1786203806.041483,538451968,580194304,19,1716808,18,1689752,0,0,352899072,153464832,29016064,8306688,12738560,16384,6882128,1108792,5773336
1786203806.293487,538406912,580194304,19,1731588,18,1704520,0,0,352698368,153989120,29007872,8306688,12738560,20480,6865504,1113816,5751688
1786203806.545653,537112576,580194304,19,1749608,18,1722520,0,0,350453760,154988544,28966912,8306688,12734464,4096,6847808,1113768,5734040
1786203806.797314,540033024,580194304,19,1751568,18,1724480,0,0,352387072,156090368,29024256,8306688,12734464,0,6895776,1162408,5733368
1786203807.048999,540700672,580194304,19,1752756,18,1725668,0,0,352813056,156528640,29016064,8306688,12734464,0,6889984,1158032,5731952
1786203807.301211,540766208,580194304,19,1753208,18,1726120,0,0,352813056,156528640,29016064,8306688,12734464,0,6889984,1158032,5731952
1786203807.553507,540753920,580194304,19,1753208,18,1726120,0,0,352882688,156528640,29016064,8306688,12734464,0,6888304,1158744,5729560
1786203807.805710,540753920,580194304,19,1753208,18,1726120,0,0,352882688,156528640,29016064,8306688,12734464,0,6888304,1158744,5729560
1786203808.057586,540205056,580194304,19,1753208,18,1726120,0,0,352882688,156528640,29016064,8306688,12734464,0,6888304,1158744,5729560
1786203808.309510,540106752,580194304,19,1753208,18,1726120,0,0,352882688,156528640,29016064,8306688,12734464,0,6888304,1158744,5729560
1786203808.561665,540106752,580194304,19,1753208,18,1726120,0,0,352882688,156528640,29016064,8306688,12734464,0,6888304,1158744,5729560
1786203808.813529,542441472,580194304,19,1754812,18,1727724,0,0,354525184,157020160,29016064,8306688,12734464,0,6889760,1159928,5729832
1786203809.065722,542437376,580194304,19,1754812,18,1727724,0,0,354525184,157020160,29016064,8306688,12734464,0,6889168,1159336,5729832
1786203809.318178,542044160,580194304,19,1754812,18,1727724,0,0,354525184,157020160,29016064,8306688,12734464,0,6889168,1159336,5729832
1786203809.570343,542830592,580194304,19,1755076,18,1727988,0,0,354525184,157020160,29016064,8306688,12734464,0,6889168,1159336,5729832
1786203809.822064,542994432,580194304,19,1755304,18,1728212,0,0,354525184,157020160,29016064,8306688,12734464,0,6889168,1159336,5729832
1786203810.073993,543227904,580194304,19,1755404,18,1728312,0,0,354525184,157020160,29016064,8306688,12734464,0,6889168,1159336,5729832
1786203810.325711,543023104,580194304,19,1755788,18,1728696,0,0,355082240,157032448,29007872,8306688,12734464,0,6888352,1159336,5729016
1786203810.577379,543006720,580194304,19,1755896,18,1728804,0,0,355082240,157032448,29007872,8306688,12734464,0,6888352,1159336,5729016
1786203810.829288,546807808,580194304,19,1758648,18,1731556,0,0,357797888,157450240,29007872,8306688,12738560,0,6887584,1159928,5727656
1786203811.080806,546529280,580194304,19,1758916,18,1731824,0,0,357797888,157450240,29007872,8306688,12738560,0,6887584,1159928,5727656
1786203811.332420,546775040,580194304,19,1758996,18,1731900,0,0,357797888,157450240,29007872,8306688,12738560,0,6887584,1159928,5727656
1786203811.584415,546508800,580194304,19,1759056,18,1731960,0,0,358129664,157450240,29007872,8306688,12738560,0,6887584,1159928,5727656
1786203811.836255,546328576,580194304,19,1759088,18,1731992,0,0,358129664,157450240,29007872,8306688,12738560,0,6887584,1159928,5727656
1786203812.088061,597319680,603734016,25,1799048,18,1736624,3,15816,367058944,195428352,32309248,8699904,14467072,0,8004112,1386016,6618096
1786203812.340236,591007744,603734016,20,1783292,18,1737380,0,0,363200512,195489792,29847552,8601600,12902400,0,7245808,1285464,5960344
1786203812.592582,601616384,609153024,26,1829428,18,1741804,4,17812,370561024,195563520,32739328,8994816,14544896,0,8048912,1392568,6656344
1786203812.844625,595980288,614313984,22,1823632,18,1737628,0,0,366759936,196505600,30076928,9207808,12103680,0,7632904,1303168,6329736
1786203813.096740,596176896,614313984,22,1823720,18,1737716,0,0,366759936,196505600,30076928,9207808,12103680,0,7632904,1303168,6329736
1786203813.348762,587202560,614313984,22,1814916,18,1728912,0,0,357834752,196505600,30175232,9207808,12197888,0,7635808,1303168,6332640
1786203813.600710,587112448,614313984,22,1814992,18,1728988,0,0,357834752,196505600,30175232,9207808,12197888,0,7635808,1303168,6332640
1786203813.852904,587337728,614313984,22,1815072,18,1729068,0,0,357834752,196505600,30175232,9207808,12197888,0,7635808,1303168,6332640
1786203814.104818,587579392,614313984,22,1815172,18,1729168,0,0,358047744,196509696,30167040,9207808,12197888,0,7635536,1303168,6332368
1786203814.356560,587288576,614313984,22,1815248,18,1729244,0,0,358047744,196509696,30167040,9207808,12197888,0,7635536,1303168,6332368
1786203814.608509,588042240,614313984,22,1815600,18,1729592,0,0,358047744,196509696,30167040,9207808,12197888,0,7635536,1303168,6332368
1786203814.860602,601395200,614313984,23,1845404,18,1737708,0,0,368164864,198553600,30887936,9502720,12386304,16384,7846384,1320872,6525512
1786203815.112522,601198592,614313984,23,1845600,18,1737904,0,0,368365568,198553600,30875648,9502720,12386304,8192,7846648,1319048,6527600
1786203815.364451,601145344,614313984,23,1845752,18,1738056,0,0,368521216,198553600,30879744,9502720,12386304,0,7839624,1316408,6523216
1786203815.616599,601116672,614313984,23,1845804,18,1738108,0,0,368521216,198553600,30879744,9502720,12386304,0,7839624,1316408,6523216
1786203815.868685,602365952,614313984,23,1847912,18,1740216,0,0,370733056,198553600,30871552,9502720,12390400,0,7838312,1315368,6522944
1786203816.121164,603942912,614313984,23,1848108,18,1740256,0,0,370733056,198553600,30871552,9502720,12390400,0,7838312,1315368,6522944
1786203816.373181,603783168,614313984,23,1848672,18,1740880,0,0,371118080,198680576,30396416,9158656,12349440,4096,7758568,1318040,6440528
1786203816.625298,562036736,614313984,21,1655704,16,1547896,0,0,332726272,198946816,27537408,8290304,11104256,0,7101320,1301264,5800056
1786203816.877670,563408896,614313984,21,1656556,16,1548668,0,0,333418496,198950912,27504640,8290304,11100160,0,7083960,1303008,5780952
1786203817.129823,564768768,614313984,21,1658764,16,1550876,0,0,335716352,198950912,27500544,8290304,11104256,0,7080424,1300216,5780208
1786203817.381587,564535296,614313984,21,1658860,16,1550972,0,0,335716352,198950912,27500544,8290304,11104256,0,7080424,1300216,5780208
